"BUILDING","ROOM","Course","Title","SECTION","First_Name","Last_Name","Monday","Tuesday","Wednesday","Thursday","Friday","Start_Time","Stop_Time"
"RABURN","210","CIS125","Business Software Applications","06","Ronald","Davis","","T","","R","","09:30 AM","10:45 AM"
"RABURN","210","CIS125H","Honors Business Software Apps","H01","Ronald","Davis","","T","","R","","09:30 AM","10:45 AM"
"RABURN","210","CIS225","Intro Programming Using Java","02","Xihui","Zhang","","T","","R","","02:00 PM","03:15 PM"
"RABURN","210","CIS225","Intro Programming Using Java","01","Xihui","Zhang","","T","","R","","11:00 AM","12:15 PM"
"RABURN","210","CIS236","Info Systems in Organizations","04","Ronald","Davis","","T","","R","","12:30 PM","01:45 PM"
"RABURN","210","CIS236","Info Systems in Organizations","01","Jason","Watson","M","","W","","","12:00 PM","01:15 PM"
"RABURN","210","CIS366","Database Development & Mgmt","01","Michael","Banks","M","","W","","","01:30 PM","02:45 PM"
"RABURN","210","CIS406","Data Communications","01","Ronald","Davis","","T","","R","","08:00 AM","09:15 AM"
"RABURN","210","CIS466","E-Business Technologies & Apps","01","John","Crabtree","M","","","","","03:00 PM","05:45 PM"
"RABURN","211","CIS125","Business Software Applications","05","Robert","Bailey","","T","","R","","08:00 AM","09:15 AM"
"RABURN","211","CIS125","Business Software Applications","08","Carol","Gossett","","T","","R","","11:00 AM","12:15 PM"
"RABURN","211","CIS125","Business Software Applications","02","Doris","Hogan","M","","W","","F","09:00 AM","09:50 AM"
"RABURN","211","CIS125","Business Software Applications","04","Jill","Simpson","M","","W","","","12:00 PM","01:15 PM"
"RABURN","211","CIS125","Business Software Applications","03","Doris","Hogan","M","","W","","F","10:00 AM","10:50 AM"
"RABURN","211","CIS125","Business Software Applications","07","Carol","Gossett","","T","","R","","09:30 AM","10:45 AM"
"RABURN","211","CIS125","Business Software Applications","09","Robert","Bailey","","T","","R","","12:30 PM","01:45 PM"
"RABURN","211","CIS125","Business Software Applications","11","Robert","Bailey","","","","R","","02:00 PM","04:45 PM"
"RABURN","211","CIS125","Business Software Applications","01","Doris","Hogan","M","","W","","F","08:00 AM","08:50 AM"
"RABURN","211","CIS125","Business Software Applications","13","Jon","Colburn","","T","","","","06:00 PM","08:45 PM"
"RABURN","211","CIS125","Business Software Applications","12","Jon","Colburn","M","","","","","06:00 PM","08:45 PM"
"RABURN","211","CIS446","Decision Support /Spreadsheets","01","Carol","Gossett","","T","","","","03:00 PM","05:45 PM"
"RABURN","211","CIS486","Projects - Information System","01","David","Nickels","","","W","","","02:00 PM","04:45 PM"
"STEVNS","102","EED324","Instructional Technology","01","Mindolynn","Hutton","","","","R","","03:30 PM","06:15 PM"
"STEVNS","204","NU202","Computations for Nursing","02","Helen","Coronel","M","","","","","01:00 PM","03:30 PM"
"STEVNS","204","NU202","Computations for Nursing","01","Martha","Rock","","","W","","","02:00 PM","04:30 PM"
"STEVNS","204","NU301","Fundamentals of Nursing","01","Angela","Hollingsworth","","T","","R","","09:30 AM","10:45 AM"
"STEVNS","204","NU302W","Community Health Nursing","01","Laura","Williams","","T","","R","","11:00 AM","12:15 PM"
"STEVNS","204","NU305","Health and Physical Assessment","AC2","Kellie","Winkles","","T","","R","","12:30 PM","01:20 PM"
"STEVNS","205","NU200W","Introduction to Nursing","02","Ernestine","Davis","","","W","","","01:00 PM","03:30 PM"
"STEVNS","205","NU200W","Introduction to Nursing","01","Stephanie","Barger","M","","","","","01:00 PM","03:30 PM"
"STEVNS","205","NU304","Adult Health Nursing I","01","Willard","Brewer","","T","","R","","12:30 PM","01:45 PM"
"STEVNS","205","NU306","Mental Health Nursing","01","Nikita","Duke","","T","","R","","11:00 AM","12:15 PM"
"STEVNS","205","NU407","Adult Health Nursing II","01","Martha","Rock","","T","","R","","09:30 AM","10:45 AM"
"STEVNS","205","NU409","Maternity Nursing","01","Margaret","Bergeron","","T","","R","","08:00 AM","09:15 AM"
"STEVNS","239","NU304","Adult Health Nursing I","02","Willard","Brewer","","T","","R","","02:00 PM","03:15 PM"
"STEVNS","239","NU308","Pharmacology in Nursing","01","Clarissa","Hall","","T","","R","","08:00 AM","09:15 AM"
"STEVNS","239","NU410","Pediatric Nursing","01","Jennifer","Dawson","","T","","R","","09:30 AM","10:45 AM"
"STEVNS","239","NU414","Senior Internship and Review","AC2","Rachel","Winston","","T","","R","","11:00 AM","12:15 PM"
"STEVNS","239","NU414","Senior Internship and Review","01","Rachel","Winston","","T","","R","","12:30 PM","01:45 PM"
"STEVNS","301","EN472W","Rhetoric: Argument and Style","01","Nicholas","Mauriello","","","W","","","06:00 PM","08:45 PM"
"STEVNS","301","EN572","Rhetoric: Argument and Style","W01","Nicholas","Mauriello","","","W","","","06:00 PM","08:45 PM"
"STEVNS","301","NU411","Leadership in Nursing","AC2","Tera","Kirkman","","T","","R","","08:00 AM","09:15 AM"
"STEVNS","301","PY442","Social Psychology","01","May","Takeuchi","M","","W","","F","11:00 AM","11:50 AM"
"STEVNS","301","SO221","Introductory Sociology","03","May","Takeuchi","M","","W","","F","10:00 AM","10:50 AM"
"STEVNS","301","SO221","Introductory Sociology","01","Jerri","Bullard","M","","W","","F","09:00 AM","09:50 AM"
"STEVNS","301","SO221","Introductory Sociology","02","Alex","Takeuchi","","T","","R","","09:30 AM","10:45 AM"
"STEVNS","301","SO442","Social Psychology","01","May","Takeuchi","M","","W","","F","11:00 AM","11:50 AM"
"STEVNS","301","SO443","Social Psychology of Intimate","01","Amber","Paulk","M","","W","","","12:30 PM","01:45 PM"
"STEVNS","301","WS443","Social Psychology of Intimate","01","Amber","Paulk","M","","W","","","12:30 PM","01:45 PM"
"STEVNS","302","SO221","Introductory Sociology","04","Andrea","Hunt","M","","W","","F","11:00 AM","11:50 AM"
"STEVNS","302","SO221","Introductory Sociology","06","Andrea","Hunt","M","","W","","F","12:00 PM","12:50 PM"
"STEVNS","302","SO221","Introductory Sociology","05","Jerri","Bullard","","T","","R","","11:00 AM","12:15 PM"
"STEVNS","302","SO301","Parenting and Socialization","01","Amber","Paulk","","T","","R","","09:30 AM","10:45 AM"
"STEVNS","302","SO400","Theories of Deviance","01","Alex","Takeuchi","M","","W","","F","10:00 AM","10:50 AM"
"STEVNS","303","PRS601","App Research for Professionals","01","Craig","Robertson","","","W","","","06:00 PM","08:45 PM"
"STEVNS","303","SO221","Introductory Sociology","H01","Jerri","Bullard","M","","W","","F","11:00 AM","11:50 AM"
"STEVNS","304","ED401","Eval of Teaching & Learning","01","Lamont","Maddox","M","","W","","","09:00 AM","10:15 AM"
"STEVNS","304","NU302W","Community Health Nursing","AC2","Laura","Williams","","T","","R","","09:30 AM","10:45 AM"
"STEVNS","304","NU305","Health and Physical Assessment","01","Kellie","Winkles","","T","","R","","08:00 AM","08:50 AM"
"STEVNS","304","NU410","Pediatric Nursing","AC2","Jennifer","Dawson","","T","","R","","12:30 PM","01:45 PM"
"STEVNS","304","NU411","Leadership in Nursing","01","Tera","Kirkman","","T","","R","","11:00 AM","12:15 PM"
"STEVNS","316","HPE233","First Aid","03","Glenda","Richey","","T","","R","","11:00 AM","12:15 PM"
"STEVNS","316","SW199","Service Learning","SL1","Freda","Coleman-Reed","","","","R","","02:00 PM","03:15 PM"
"STEVNS","316","SW305","Social Welfare Pol and Svcs","01","John","Hodges","","T","","R","","09:30 AM","10:45 AM"
"STEVNS","316","SW316","Human Beh and Social Enviro II","01","John","Hodges","M","","W","","F","09:00 AM","09:50 AM"
"STEVNS","316","SW324","Diversity Issues in SW","01","Jacqueline","Winston","","","W","","","01:00 PM","03:45 PM"
"STEVNS","316","SW410","Mental Illness and Social Work","01","Freda","Coleman-Reed","M","","W","","F","11:00 AM","11:50 AM"
"STEVNS","317","SW230","Introduction to Social Work","01","Katherine","Crisler","","T","","R","","09:30 AM","10:45 AM"
"STEVNS","317","SW315","Human Beh and Social Enviro I","01","Katherine","Crisler","","T","","R","","11:00 AM","12:15 PM"
"STEVNS","317","SW360","Methods of SW Practice I","01","Katherine","Crisler","M","","","","","12:00 PM","02:45 PM"
"STEVNS","317","SW361","Methods of SW Practice II","01","Katherine","Crisler","","","W","","","09:00 AM","11:45 AM"
"STEVNS","317","SW362","Methods of SW Practice III","01","John","Hodges","","","W","","","12:30 PM","03:15 PM"
"STEVNS","317","SW370","Methods of SW Research","01","John","Hodges","","T","","R","","12:30 PM","01:45 PM"
"STEVNS","317","SW432","Field Instruction in SW I","01","Joylaxmi","Borah","M","","","","","09:00 AM","09:55 AM"
"STEVNS","317","SW433","Field Instruction in SW II","01","Jacqueline","Winston","M","","","","","10:00 AM","11:00 AM"
"STEVNS","401","EED374","First Year Teacher","01","Gregory","Risner","M","","W","","","09:30 AM","10:45 AM"
"STEVNS","401","EED401","Evaluation of Tchg and Lrng","01","Pamela","Chaney","","T","","R","","02:00 PM","03:15 PM"
"STEVNS","401","EED415","Reading 3 - 6","01","Gregory","Risner","M","","W","","","08:00 AM","09:15 AM"
"STEVNS","401","EEX340","Intro to Students with Dis","02","Susan","Riedel","","","W","","","03:30 PM","06:15 PM"
"STEVNS","401","EN112","First-Year Composition II","17","Nancy","Atkinson","M","","W","","","02:00 PM","03:15 PM"
"STEVNS","401","EN212","Survey of English Literature","02","Lisa","Minor","","T","","R","","12:30 PM","01:45 PM"
"STEVNS","401","EN221","Am Lit through Whitman","02","Matthew","Duques","","T","","R","","09:30 AM","10:45 AM"
"STEVNS","401","EN234","Honors Lit of the World II","H02","Latasha","Howell","","T","","R","","11:00 AM","12:15 PM"
"STEVNS","401","EN355W","Genres in Creative Writing","01","Daryl","Brown","M","","W","","F","11:00 AM","11:50 AM"
"STEVNS","401","EN495W","Selected Topics in Writing","01","Nicholas","Mauriello","","T","","","","06:00 PM","08:45 PM"
"STEVNS","401","EN614","Am Lit 1950 to the Present","01","Matthew","Duques","","T","","R","","04:30 PM","05:45 PM"
"STEVNS","401","EN642","Cross-linguistic Pragmatics","01","Kelly","Latchaw","","","","R","","06:00 PM","08:45 PM"
"STEVNS","401","MA110","Finite Mathematics","09","Jesse","Prince-Lubawy","","T","","R","","08:00 AM","09:15 AM"
"STEVNS","402","ED000","Graduate Orientation","01","Leah","Whitten","","","W","","","04:00 PM","05:00 PM"
"STEVNS","402","ED292","Preprofessional Sem & Lab Exp","02","Gary","Padgett","","T","","","","09:30 AM","10:45 AM"
"STEVNS","402","EN111","First-Year Composition I","10","Jennifer","Keeton","","T","","","","06:00 PM","08:45 PM"
"STEVNS","402","EN112","First-Year Composition II","22","Matthew","Price","","T","","R","","11:00 AM","12:15 PM"
"STEVNS","402","EN112","First-Year Composition II","32","Nancy","Atkinson","","T","","R","","02:00 PM","03:15 PM"
"STEVNS","402","EN232","Literature of the World II","09","Daryl","Brown","M","","W","","F","09:00 AM","09:50 AM"
"STEVNS","402","EN655","Literary Criticism","01","Larry","Adams","","","W","","","06:00 PM","08:45 PM"
"STEVNS","402","MA110","Finite Mathematics","06","Lee","Raney","","","W","","","01:00 PM","01:50 PM"
"STEVNS","402","MA112","Pre-Calculus Algebra","06","Jesse","Prince-Lubawy","","","W","","","10:00 AM","10:50 AM"
"STEVNS","402","MA147","Elementary Statistics","04","Charles","Shull","","T","","R","","12:30 PM","01:45 PM"
"STEVNS","403","CHD631","Counseling for Career Dev","01","Miranda","Parries","","T","","","","06:00 PM","08:45 PM"
"STEVNS","403","ED299","Human Growth and Development","H01","Leah","Whitten","","T","","R","","02:00 PM","03:15 PM"
"STEVNS","403","EEX435","Applied Behavior Analysis","01","Ann","Dillon","M","","W","","","11:00 AM","12:15 PM"
"STEVNS","403","EN232","Literature of the World II","07","Nicholas","Mauriello","M","","","","","06:00 PM","08:45 PM"
"STEVNS","403","MA110","Finite Mathematics","09","Jesse","Prince-Lubawy","","","W","","","10:00 AM","10:50 AM"
"STEVNS","404","CHD655","Diagnosis & Treatment in Coun","01","Quinn","Pearson","","","W","","","06:00 PM","08:45 PM"
"STEVNS","404","EN211","Survey of English Literature","01","Nancy","Atkinson","","T","","R","","11:00 AM","12:15 PM"
"STEVNS","404","EN212","Survey of English Literature","08","Nancy","Atkinson","M","","","","","06:00 PM","08:45 PM"
"STEVNS","404","FL101","Intro to Global Studies","01","Thomas","Christy","","T","","R","","12:30 PM","01:45 PM"
"STEVNS","404","FL101H","Honors Intro Global Studies","H01","Thomas","Christy","","T","","R","","12:30 PM","01:45 PM"
"STEVNS","404","MA110","Finite Mathematics","01","Ashley","Johnson","","","W","","","12:00 PM","12:50 PM"
"STEVNS","404","MA147","Elementary Statistics","03","Henry","Muse","M","","W","","F","11:00 AM","11:50 AM"
"STEVNS","404","MA345","Applied Statistics I","01","Henry","Muse","M","","W","","F","08:00 AM","08:50 AM"
"STEVNS","404","MA431","Advanced Linear Algebra I","01","Lee","Raney","M","","W","","F","09:00 AM","09:50 AM"
"STEVNS","417","CHD602","Fundamentals of Counseling","01","Miranda","Parries","M","","","","","06:00 PM","08:45 PM"
"STEVNS","417","CHD642","Pro Identity School Coun","01","Karen","Townsend","","","W","","","06:00 PM","08:45 PM"
"STEVNS","417","CHD645","Child & Adolescent Counseling","01","Karen","Townsend","","","","R","","06:00 PM","08:45 PM"
"STEVNS","417","ECE312","Creative Arts for Children","01","Ruth","Dumas","","T","","R","","11:00 AM","12:15 PM"
"STEVNS","417","ECE410W","Reading and Language Arts ECE","02","Robert","Young","","T","","R","","08:00 AM","10:45 AM"
"STEVNS","417","ECE410W","Reading and Language Arts ECE","01","Lisa","Clayton","M","","W","","","08:00 AM","10:45 AM"
"STEVNS","418","CHD678","Practicum in Counseling","01","Karen","Townsend","M","","","","","03:00 PM","05:45 PM"
"STEVNS","418","CHD678","Practicum in Counseling","02","Karen","Townsend","","T","","","","06:00 PM","08:45 PM"
"STEVNS","418","ED333W","Lrng Theories and Student Dev","01","Leah","Whitten","","T","","R","","12:30 PM","01:45 PM"
"STEVNS","418","ED382","Princ of High School Education","01","Gary","Padgett","","T","","R","","11:00 AM","12:15 PM"
"STEVNS","418","ED480W","Mat & Methods of High Sch Tch","01","Lamont","Maddox","","T","","R","","09:30 AM","10:45 AM"
"STEVNS","418","ED605","Curriculum Development","01","Felecia","Harris","","T","","","","06:00 PM","08:45 PM"
"STEVNS","418","EEX340","Intro to Students with Dis","03","Ann","Dillon","M","","W","","","09:30 AM","10:45 AM"
"STEVNS","418","IL690","Development of Human Resources","01","Beth","Sewell","","","W","","","05:00 PM","09:45 PM"
"STEVNS","418","IL691","Financial & Material Resources","01","Felecia","Harris","","","W","","","05:00 PM","09:30 PM"
"STEVNS","419","CHD621","Assessment in Counseling","01","Miranda","Parries","","","","R","","06:00 PM","08:45 PM"
"STEVNS","419","ECE306","Arithmetic ECE","01","Ruth","Dumas","","T","","R","","08:00 AM","09:15 AM"
"STEVNS","419","ECE306","Arithmetic ECE","02","Ruth","Dumas","","T","","R","","02:00 PM","03:15 PM"
"STEVNS","419","ECE309","Intro to El Ed","01","Linda","Armstrong","M","","W","","","11:00 AM","12:15 PM"
"STEVNS","419","EED301","Children's Lit in a Dig Age","01","Linda","Armstrong","M","","W","","","09:30 AM","10:45 AM"
"STEVNS","419","EED305","Social Studies","02","Janice","Myhan","","T","","R","","09:30 AM","10:45 AM"
"STEVNS","419","EED305","Social Studies","01","Janice","Myhan","M","","W","","","02:00 PM","03:15 PM"
"STEVNS","419","EED373W","Language Arts 3-6","01","Janice","Myhan","","T","","R","","12:30 PM","01:45 PM"
"STEVNS","419","EED405","Eval and Remed Reading Prob","01","Lisa","Clayton","M","","W","","","12:30 PM","01:45 PM"
"STEVNS","419","EEX341","Accommodating Std Diversity","01","Christy","Anders","","T","","","","03:30 PM","06:15 PM"
"STEVNS","419","EEX420","Assmnt K-6 Stds w/Mi/Mod Disab","01","Pamela","Chaney","","T","","R","","11:00 AM","12:15 PM"
"STEVNS","419","EN623","Shakespeare","01","Cheryl","Price","M","","","","","06:00 PM","08:45 PM"
"STEVNS","420","CHD608","Group Counseling","01","Quinn","Pearson","M","","","","","06:00 PM","08:45 PM"
"STEVNS","420","CHD625","Addictions Counseling","01","Sandra","Loew","","","","R","","06:00 PM","08:45 PM"
"STEVNS","420","CHD690","Advanced Applications in CMHC","01","Quinn","Pearson","","T","","","","06:00 PM","08:45 PM"
"STEVNS","420","ED292","Preprofessional Sem & Lab Exp","03","Gary","Padgett","","","W","","","09:15 AM","10:45 AM"
"STEVNS","420","ED292","Preprofessional Sem & Lab Exp","01","Gary","Padgett","","","W","","","11:00 AM","12:15 PM"
"STEVNS","420","ED481","Senior Seminar","01","Christy","Waters","","T","","","","03:00 PM","03:50 PM"
"STEVNS","420","EEX340","Intro to Students with Dis","01","Ann","Dillon","","T","","R","","12:30 PM","01:45 PM"
"STEVNS","420","EEX350","Classroom Management","01","Ann","Dillon","M","","W","","","12:30 PM","01:45 PM"
"STEVNS","422","ED299","Human Growth and Development","01","Leah","Whitten","","T","","R","","11:00 AM","12:15 PM"
"VISART","120","AR170","Art Appreciation","04","Shannon","Zurinsky","","T","","R","","11:00 AM","12:15 PM"
"VISART","120","AR170","Art Appreciation","05","Jonathan","Cain","M","","W","","","03:30 PM","04:45 PM"
"VISART","120","AR170","Art Appreciation","01","Shannon","Zurinsky","M","","W","","","09:30 AM","10:45 AM"
"VISART","120","AR170","Art Appreciation","02","Shannon","Zurinsky","M","","W","","","11:00 AM","12:15 PM"
"VISART","120","AR170","Art Appreciation","03","Shannon","Zurinsky","","T","","R","","09:30 AM","10:45 AM"
"VISART","121","AR282","Art History Survey II","01","Miriam","Kirch","M","","W","","","11:00 AM","12:15 PM"
"VISART","121","AR385W","Critical & Applied Art Theory","01","Miriam","Kirch","M","","W","","","02:00 PM","03:15 PM"
"VISART","121","AR481W","Modern Architecture","01","Miriam","Kirch","M","","W","","","08:00 AM","09:15 AM"
"VISART","121","AR484W","History of Photography","01","Miriam","Kirch","","T","","R","","08:00 AM","09:15 AM"
"WESANX","225","GE305","Geography of Latin America","01","Michael","Pretes","","","","R","","03:00 PM","04:00 PM"
"WESANX","225","MS112","Basic Leadership","01","William","Pruett","M","","","","","09:00 AM","09:50 AM"
"WESANX","225","MS112","Basic Leadership","05","William","Pruett","","","W","","","01:00 PM","01:50 PM"
"WESANX","225","MS112","Basic Leadership","03","William","Pruett","M","","","","","02:00 PM","02:50 PM"
"WESANX","225","MS112","Basic Leadership","A","Laura","Kennebeck","","","W","","","02:00 PM","03:00 PM"
"WESANX","225","MS112","Basic Leadership","04","William","Pruett","","T","","","","09:30 AM","10:20 AM"
"WESANX","225","MS112","Basic Leadership","02","William","Pruett","M","","","","","10:00 AM","10:50 AM"
"WESANX","225","MS212","Tactics and Officership","02","Laura","Kennebeck","","","W","","F","10:00 AM","10:50 AM"
"WESANX","225","MS212","Tactics and Officership","01","Laura","Kennebeck","","","W","","F","09:00 AM","09:50 AM"
"WESANX","225","MS212","Tactics and Officership","A","Laura","Kennebeck","","","W","","","02:00 PM","03:00 PM"
"WESANX","225","MS212","Tactics and Officership","03","Laura","Kennebeck","","T","","R","","11:00 AM","11:50 AM"
"WESANX","320","MS313","Advanced Leadership Internship","01","Joseph","Labrosse","","","","","","",""
"WESANX","320","MS412","Transition to Lieutenant","A","William","Pruett","","","W","","","02:00 PM","05:00 PM"
"WESANX","320","MS412","Transition to Lieutenant","02","William","Pruett","","T","","R","","04:00 PM","05:15 PM"
"WESANX","320","MS412","Transition to Lieutenant","01","William","Pruett","","T","","R","","12:00 PM","01:15 PM"
"WESANX","320","MS493","Advanced Leadership CULP","01","William","Pruett","","","","","","",""
"WESANX","320","MS494","Advanced Leadership CTLT","01","William","Pruett","","","","","","",""
"WESANX","320","MS495","Advanced Leadership NSTP","01","William","Pruett","","","","","","",""
"WESANX","320","MS496","Advanced Leadership Tng","01","William","Pruett","","","","","","",""
"WESANX","323","MS312","Small Organization Operations","01","Joseph","Labrosse","","T","","R","","09:30 AM","10:45 AM"
"WESANX","323","MS312","Small Organization Operations","A","Joseph","Labrosse","","","W","","","02:00 PM","05:00 PM"
"WESANX","323","MS312","Small Organization Operations","03","Joseph","Labrosse","","","","","","",""
"WESANX","323","MS312","Small Organization Operations","02","Joseph","Labrosse","","T","","R","","11:00 AM","12:15 PM"
"WESANX","323","MS497","Special Topics","01","William","Pruett","","","","","","",""
"WESHAL","103","GE609","Geographic Methods and Design","01","Michael","Pretes","","T","","","","06:00 PM","08:45 PM"
"WESHAL","103","GE697","Advanced Topics","01","Sunhui","Sim","","","W","","","06:00 PM","08:45 PM"
"WESHAL","106","GE384","Geographic Info Systems","01","Mario","Mighty","M","","","","","02:00 PM","03:50 PM"
"WESHAL","106","GE454","Remote Sensing","01","Greg","Gaston","","","W","","","11:00 AM","12:50 PM"
"WESHAL","106","GE484","Applied Geospatial Analysis","01","Jonathan","Fleming","","T","","R","","09:30 AM","10:45 AM"
"WESHAL","106","GE554","Remote Sensing","01","Greg","Gaston","","","W","","","11:00 AM","12:50 PM"
"WESHAL","106","GE584","Applied Geospatial Analysis","01","Jonathan","Fleming","","T","","R","","09:30 AM","10:45 AM"
"WESHAL","107","GE111","Prin of Phy GE Climate","02","David","Brommer","M","","W","","F","11:00 AM","11:50 AM"
"WESHAL","107","GE111","Prin of Phy GE Climate","03","David","Brommer","","T","","R","","09:30 AM","10:45 AM"
"WESHAL","107","GE111","Prin of Phy GE Climate","01","Francis","Koti","","T","","","","02:00 PM","03:50 PM"
"WESHAL","107","GE112","Prin of Phy GE Landscapes","02","Greg","Gaston","","","W","","","02:00 PM","03:50 PM"
"WESHAL","107","GE112","Prin of Phy GE Landscapes","02","Greg","Gaston","M","","W","","F","01:00 PM","01:50 PM"
"WESHAL","107","GE112","Prin of Phy GE Landscapes","03","Jonathan","Fleming","","T","","R","","08:00 AM","09:15 AM"
"WESHAL","107","GE112","Prin of Phy GE Landscapes","01","Greg","Gaston","M","","W","","F","09:00 AM","09:50 AM"
"WESHAL","107","GE112","Prin of Phy GE Landscapes","01","Greg","Gaston","M","","","","","02:00 PM","03:50 PM"
"WESHAL","107","GE225","Maps and Map Interpretation","01","Jose","Atencio","","T","","R","","12:30 PM","01:45 PM"
"WESHAL","107","GE322","Business Geography","01","Michael","Pretes","","T","","R","","11:00 AM","12:15 PM"
"WESHAL","107","GE325","Cartography","01","Sunhui","Sim","M","","W","","F","10:00 AM","10:50 AM"
"WESHAL","111","GE487","Geography Capstone Project","08","Lisa","Keys-Mathews","","","","","","",""
"WESHAL","115","GE102","World Regional Geography","03","Michael","Pretes","M","","W","","F","09:00 AM","09:50 AM"
"WESHAL","115","GE102","World Regional Geography","02","Sunhui","Sim","M","","W","","F","12:00 PM","12:50 PM"
"WESHAL","115","GE111","Prin of Phy GE Climate","01","Francis","Koti","M","","W","","F","10:00 AM","10:50 AM"
"WESHAL","115","GE224","Fld Methods & Tech in GE","01","Greg","Gaston","","T","","R","","02:00 PM","03:15 PM"
"WESHAL","115","GE260","Human Geography","01","Mario","Mighty","M","","W","","F","08:00 AM","08:50 AM"
"WESHAL","115","GE384","Geographic Info Systems","01","Mario","Mighty","M","","W","","F","11:00 AM","11:50 AM"
"WESHAL","115","GE390","Urban Geography","01","Francis","Koti","","T","","R","","09:30 AM","10:45 AM"
"WESHAL","115","GE454","Remote Sensing","01","Greg","Gaston","","T","","R","","11:00 AM","12:15 PM"
"WESHAL","115","GE497","Special Topics","01","David","Brommer","M","","W","","F","01:00 PM","01:50 PM"
"WESHAL","115","GE497","Special Topics","02","Jonathan","Fleming","","T","","","","12:30 PM","01:45 PM"
"WESHAL","115","GE554","Remote Sensing","01","Greg","Gaston","","T","","R","","11:00 AM","12:15 PM"
"WESHAL","115","GE597","Special Topics","02","Jonathan","Fleming","","T","","","","12:30 PM","01:45 PM"
"WESHAL","115","GE597","Special Topics","01","David","Brommer","M","","W","","F","01:00 PM","01:50 PM"
"WESHAL","115","LT101","Introductory Latin","01","Sidney","Banks","","T","","R","","03:30 PM","05:40 PM"
"WESHAL","120","GE699","Thesis and Research Defense","01","David","Brommer","","","","","","",""
"WESHAL","214","GE403","Nature-Society Interactions","01","David","Brommer","M","","W","","F","09:00 AM","09:50 AM"
"WESHAL","214","GE503","Nature-Society Interactions","01","David","Brommer","M","","W","","F","09:00 AM","09:50 AM"
"WESHAL","221","FL204","Intro Latin-Amer Studies","01","Scott","Infanger","M","","W","","F","11:00 AM","11:50 AM"
"WESHAL","221","FL204H","Honors Intro Latin-Amer Stdies","H01","Scott","Infanger","M","","W","","F","11:00 AM","11:50 AM"
"WESHAL","221","GE102","World Regional Geography","01","Mario","Mighty","","T","","R","","09:30 AM","10:45 AM"
"WESHAL","221","GE111","Prin of Phy GE Climate","03","David","Brommer","","","","R","","02:00 PM","03:50 PM"
"WESHAL","221","GE111","Prin of Phy GE Climate","02","David","Brommer","","T","","","","02:00 PM","03:50 PM"
"WESHAL","221","GE112","Prin of Phy GE Landscapes","03","Jonathan","Fleming","","","W","","","02:00 PM","03:50 PM"
"WESHAL","221","PY201","General Psychology","04","Larry","Bates","M","","W","","F","10:00 AM","10:50 AM"
"WESHAL","221","PY201","General Psychology","09","Elizabeth","Lauderdale","M","","","","","06:00 PM","08:45 PM"
"WESHAL","221","PY201","General Psychology","02","Ryan","Zayac","","T","","R","","08:00 AM","09:15 AM"
"WESHAL","221","PY201","General Psychology","01","Rebecca","Stone","M","","W","","F","08:00 AM","08:50 AM"
"WESHAL","221","PY201","General Psychology","03","Richard","Hudiburg","M","","W","","F","09:00 AM","09:50 AM"
"WESHAL","221","PY222","Intro to Psychology Major","01","Gabriela","Carrasco","","","","","F","12:00 PM","12:50 PM"
"WESHAL","221","PY302","Abnormal Psychology","01","Mary","Bowers","","T","","","","06:00 PM","08:45 PM"
"WESHAL","221","PY321","Learning","01","Ryan","Zayac","M","","W","","F","01:00 PM","01:50 PM"
"WESHAL","221","PY457","Behavioral Interventions","01","Ryan","Zayac","","T","","R","","12:30 PM","01:45 PM"
"WESHAL","221","PY460","Intro to Clinical Psych","01","Larry","Bates","","T","","R","","11:00 AM","12:15 PM"
"WESHAL","221","RU102","Elementary Russian II","01","Thomas","Christy","","T","","R","","04:00 PM","05:15 PM"
"WESHAL","222","GE350","Geography of Africa","01","Francis","Koti","M","","W","","F","12:00 PM","12:50 PM"
"WESHAL","222","HI367","US Constitutional History","01","John","Collins","M","","W","","F","09:00 AM","09:50 AM"
"WESHAL","222","JP102","Elementary Japanese II","01","Thomas","Christy","","T","","R","","04:00 PM","05:15 PM"
"WESHAL","222","JP202","Intermediate Japanese II","01","Thomas","Christy","M","","W","","","04:00 PM","05:15 PM"
"WESHAL","222","PS241","Introduction to US Government","03","Leah","Graham","","T","","R","","09:30 AM","10:45 AM"
"WESHAL","222","PS241","Introduction to US Government","02","John","Collins","M","","W","","F","10:00 AM","10:50 AM"
"WESHAL","222","PS242","Contemporary Issues","01","Leah","Graham","M","","W","","F","11:00 AM","11:50 AM"
"WESHAL","222","PS243","State and Local Government","01","Noe","Aguado","","T","","R","","12:30 PM","01:45 PM"
"WESHAL","222","PS303","World Politics","01","Leah","Graham","","T","","R","","11:00 AM","12:15 PM"
"WESHAL","222","PS315","Model United Nations","02","Noe","Aguado","","T","","","","02:00 PM","03:00 PM"
"WESHAL","222","PS315","Model United Nations","01","Leah","Graham","","T","","","","02:00 PM","03:00 PM"
"WESHAL","222","PS367","US Constitutional History","01","John","Collins","M","","W","","F","09:00 AM","09:50 AM"
"WESHAL","304","CE101","Elementary Chinese I","01","Thomas","Christy","","T","","R","","02:40 PM","03:55 PM"
"WESHAL","304","CE102","Elementary Chinese II","01","Thomas","Christy","","T","","R","","04:00 PM","05:15 PM"
"WESHAL","304","SP101","Introductory Spanish","01","Alejandra","Alvarado-Brizuela","M","","W","","F","12:00 PM","12:50 PM"
